Albania,#genre#
Prima Show Ⓖ,https://prima-ott-live.ssl.cdn.cra.cz/channels/prima_show/playlist/cze/live_hd.m3u8?offsetSeconds=0&url=0
Óčko Ⓢ,https://ocko-live.ssl.cdn.cra.cz/channels/ocko/playlist.m3u8
Óčko Star Ⓢ,https://ocko-live.ssl.cdn.cra.cz/channels/ocko_gold/playlist.m3u8
Óčko Expres Ⓢ,https://ocko-live.ssl.cdn.cra.cz/channels/ocko_expres/playlist.m3u8
Retro Music Television Ⓢ,https://stream.mediawork.cz/retrotv/smil:retrotv2.smil/playlist.m3u8
TN Live,https://sktv.plainrock127.xyz/get.php?x=NovaTNLive
Praha TV,https://stream.polar.cz/prahatv/prahatvlive-1/playlist.m3u8
TV Nova Ⓢ,https://sktv.plainrock127.xyz/get.php?x=Nova
Východoceská TV,https://stream.polar.cz/vctv/vctvlive-1/playlist.m3u8
UTV (Czech Republic),https://vysilani.zaktv.cz/broadcast/hls/utv/index.m3u8
Denmark,#genre#
DR1 Ⓖ,https://drlive01texthls.akamaized.net/hls/live/2014186/drlive01text/master.m3u8
DR2 Ⓖ,https://drlive02texthls.akamaized.net/hls/live/2014188/drlive02text/master.m3u8
DR Ramasjang Ⓖ,https://drlive03texthls.akamaized.net/hls/live/2014191/drlive03text/master.m3u8
Folketinget TV,https://cdnapi.kaltura.com/p/2158211/sp/327418300/playManifest/entryId/1_24gfa7qq/protocol/https/format/applehttp/a.m3u8
TV Syd+,https://cdn-lt-live.tvsyd.dk/env/cluster-1-e.live.nvp1/live/hls/p/1956351/e/0_e9slj9wh/tl/main/st/0/t/rFEtaqAbdhUFGef_BNF4WQ/index-s32.m3u8
TV 2/Fyn,https://cdn-lt-live.tv2fyn.dk/env/cluster-1-e.live.nvp1/live/hls/p/1966291/e/0_vsfrv0zm/tl/main/st/0/t/EgP1FA1D39taZFVewCa42w/index-s32.m3u8
TV 2/Øst,https://cdn-lt-live.tveast.dk/env/cluster-1-e.live.nvp1/live/hls/p/1953381/e/0_zphj9q61/tl/main/st/0/t/THUB80e-ZMufZCE4pDhO0g/index-s32.m3u8
TV 2/Nord,https://cdn-lt-live.tv2nord.dk/env/cluster-1-e.live.nvp1/live/hls/p/1956931/e/1_h9yfe7h2/tl/main/st/1/t/_FUn1YHQ6_P6lES4U6mmsA/index-s32.m3u8
TV 2 Kosmopol,https://cdn-lt-live.tv2lorry.dk/env/cluster-1-d.live.nvp1/live/hls/p/2045321/e/1_grusx1zd/tl/main/st/0/t/rCct87c-v2SFFCvQK1BBOg/index-s32.m3u8
TV/Midt-Vest,https://cdn-lt-live.tvmidtvest.dk/env/cluster-1-d.live.frp1/live/hls/p/1953371/e/1_9x5lzos9/tl/main/st/0/t/9MTEhotxVwKuatx1EVXdGg/index-s34.m3u8
TV 2/Østjylland,https://cdn-lt-live.tvmidtvest.dk/env/cluster-1-d.live.frp1/live/hls/p/1953371/e/1_9x5lzos9/tl/main/st/0/t/9MTEhotxVwKuatx1EVXdGg/index-s34.m3u8
TV 2/Bornholm,https://live.tv2bornholm.dk/stream/live/playlist.m3u8
TV Storbyen,https://5eeb3940cfaa0.streamlock.net/webtv_live/_definst_/mp4:kanalnordvest/playlist.m3u8
Kanal Hovedstaden,http://khkbh.dk:8080/hls/livestream/index.m3u8
KKRtv,rtmp://video.kkr.dk/live/kkr
Dominican Republic,#genre#
Canal RTVD 4,https://protvradiostream.com:1936/canal4rd-1/ngrp:canal4rd-1_all/playlist.m3u8
Egypt,#genre#
Aghapy TV,https://5b622f07944df.streamlock.net/aghapy.tv/aghapy.smil/playlist.m3u8
Al Ghad Plus,https://playlist.fasttvcdn.com/pl/ykvm3f2fhokwxqsurp9xcg/alghad-plus/playlist.m3u8
Al Ghad TV,https://eazyvwqssi.erbvr.com/alghadtv/alghadtv.m3u8
Al Qahera News,https://bcovlive-a.akamaihd.net/d30cbb3350af4cb7a6e05b9eb1bfd850/eu-west-1/6057955906001/playlist.m3u8
Alhayat TV,https://cdn3.wowza.com/5/OE5HREpIcEkySlNT/alhayat-live/ngrp:livestream_all/playlist.m3u8
Coptic TV,https://5aafcc5de91f1.streamlock.net/ctvchannel.tv/ctv.smil/playlist.m3u8
Huda TV,https://cdn.bestream.io:19360/elfaro1/elfaro1.m3u8
Koogi TV,https://5d658d7e9f562.streamlock.net/koogi.tv/koogi.smil/playlist.m3u8
MBC Masr 1,https://mbc1-enc.edgenextcdn.net/out/v1/d5036cabf11e45bf9d0db410ca135c18/index.m3u8
MBC Masr 2,https://shls-masr2-ak.akamaized.net/out/v1/f683685242b549f48ea8a5171e3e993a/index.m3u8
Rotana Cinema,https://rotana.hibridcdn.net/rotana/cinemamasr_net-7Y83PP5adWixDF93/playlist.m3u8
Watan TV,https://rp.tactivemedia.com/watantv_source/live/playlist.m3u8
Estonia,#genre#
ETV Ⓖ,http://sb.err.ee/live/etv.m3u8
ETV2 Ⓖ,http://sb.err.ee/live/etv2.m3u8
ETV+ Ⓖ,http://sb.err.ee/live/etvpluss.m3u8
Riigikogu,https://riigikogu.babahhcdn.com/bb1027/smil:riigikogu_ch1.smil/playlist.m3u8
Taevas TV7,https://vod.tv7.fi/tv7-ee/_definst_/smil:tv7-ee.smil/playlist.m3u8
Life TV Estonia,https://lifetv.bitflip.ee/live/stream2.m3u8
Life TV Europe,https://lifetv.bitflip.ee/live/stream1.m3u8
TBN Baltia,http://dc.tbnbaltia.eu:8088/dvr/rewind-21600.m3u8
Faroe Islands,#genre#
KVF Sjónvarp,https://w1.kringvarp.fo/uttanlands/smil:uttanlands.smil/playlist.m3u8
Tingvarp,https://play.kringvarp.fo/redirect/tingvarp/_definst_/smil:tingvarp.smil?type=m3u8
Finland,#genre#
Yle TV1 Ⓖ,https://yletv.akamaized.net/hls/live/622365/yletv1fin/index.m3u8
Yle TV2 Ⓖ,https://yletv.akamaized.net/hls/live/622366/yletv2fin/index.m3u8
MTV3,https://live-fi.tvkaista.net/mtv3/live.m3u8?src=freetv
Nelonen,https://live-fi.tvkaista.net/nelonen/live.m3u8?src=freetv
Yle Teema Fem Ⓖ,https://yletv.akamaized.net/hls/live/622367/yletvteemafemfin/index.m3u8
MTV Sub,https://live-fi.tvkaista.net/sub/live.m3u8?src=freetv
TV5 Finland,https://live-fi.tvkaista.net/tv5/live.m3u8?src=freetv
Liv,https://live-fi.tvkaista.net/liv/live.m3u8?src=freetv
Jim,https://live-fi.tvkaista.net/jim/live.m3u8?src=freetv
Kutonen,https://live-fi.tvkaista.net/kutonen/live.m3u8?src=freetv
TLC Finland,https://live-fi.tvkaista.net/tlc/live.m3u8?src=freetv
Star Channel Finland,https://live-fi.tvkaista.net/star-channel/live.m3u8?src=freetv
MTV Ava,https://live-fi.tvkaista.net/ava/live.m3u8?src=freetv
Hero,https://live-fi.tvkaista.net/hero/live.m3u8?src=freetv
Frii,https://live-fi.tvkaista.net/frii/live.m3u8?src=freetv
Alfa Ⓢ,https://irrtv2.digitacdn.net/live/ott/irrtv/playlist.m3u8?organizationId=229401409&suiteItemId=230439940
TapahtumaTV Eveo,https://live-fi.tvkaista.net/tapahtumatv-eveo/live.m3u8?src=freetv
National Geographic Finland Ⓖ,https://live-fi.tvkaista.net/national-geographic/live.m3u8?src=freetv
Viaplay TV,https://live-fi.tvkaista.net/viaplay-tv/live.m3u8?src=freetv
OnniTV,https://onnitv.digitacdn.net/live/ott/onnitv/playlist.m3u8?organizationId=83459409&suiteItemId=83459780
Taivas TV7,https://vod.tv7.fi/tv7-fi/_definst_/smil:tv7-fi.smil/playlist.m3u8
Himlen TV7,https://vod.tv7.fi/tv7-se/_definst_/smil:tv7-se.smil/playlist.m3u8
MTV Uutiset Live,https://live.streaming.a2d.tv/asset/20025962.isml/.m3u8
Nopola News,https://virta2.nopolanews.fi:8443/live/smil:Stream1.smil/playlist.m3u8
När-TV Ⓢ,https://streaming.nartv.fi/live/ngrp:NAR_TV.stream_all/playlist.m3u8
Sundom TV Ⓨ,https://www.youtube.com/@SundomTV/live
Wör TV Ⓨ,https://www.youtube.com/@wor-tvr.f.4461/live
YleX Studio Live,https://ylestudiolive.akamaized.net/hls/live/2007826/ylestudiolive-YleX/master.m3u8
Järviradio TV,https://streamer.radiotaajuus.fi/memfs/47f113bf-04ea-493b-a9d4-52945fd9db31.m3u8
France,#genre#
Arte Ⓖ,https://artesimulcast.akamaized.net/hls/live/2031003/artelive_fr/index.m3u8
C8 Ⓓ,https://www.dailymotion.com/video/x5gv5rr
NRJ 12,https://nrj12.nrjaudio.fm/hls/live/2038374/nrj_12/master.m3u8
LCP,https://lcp.fr/le-live-lcp-tnt-5433
Public Sénat,https://www.publicsenat.fr/direct
CNews Ⓓ,https://www.dailymotion.com/video/x3b68jn
franceinfo: Ⓨ,https://www.youtube.com/c/franceinfo/live
France 24 Ⓨ,https://www.youtube.com/c/FRANCE24/live
Euronews Français Ⓨ,https://www.youtube.com/euronewsfr/live
Africanews Ⓨ,https://www.youtube.com/c/Africanewsfr/live
L'Équipe ⒹⒼ,https://www.dailymotion.com/video/x2lefik
France Inter Ⓨ,https://www.youtube.com/c/FranceInter/live
CGTN Français,https://news.cgtn.com/resource/live/french/cgtn-f.m3u8
TV5 Monde Info,https://ott.tv5monde.com/Content/HLS/Live/channel(info)/index.m3u8
TV5 Monde FBS,https://ott.tv5monde.com/Content/HLS/Live/channel(fbs)/index.m3u8
TV5 Monde Europe,https://ott.tv5monde.com/Content/HLS/Live/channel(europe)/index.m3u8
Georgia,#genre#
First Channel (1TV),https://tv.cdn.xsg.ge/gpb-1tv/index.m3u8
First Channel /Education/ (2TV),https://tv.cdn.xsg.ge/gpb-2tv/index.m3u8
Imedi TV,https://tv.cdn.xsg.ge/imedihd/index.m3u8
Rustavi 2,https://sktv-forwarders.7m.pl/get.php?x=Rustavi2
Mtavari Arkhi,https://bozztv.com/36bay2/mtavariarxi/playlist.m3u8
Formula,https://c4635.cdn.xsg.ge/c4635/TVFormula/index.m3u8
Pos TV,https://live.postv.media/stream/index.m3u8
Euronews Georgia Ⓖ,https://live2.tvg.ge/eng/EURONEWSGEORGIA/playlist.m3u8
Germany,#genre#
Das Erste Ⓖ,https://daserste-live.ard-mcdn.de/daserste/live/hls/de/master.m3u8
ZDF Ⓖ,http://zdf-hls-15.akamaized.net/hls/live/2016498/de/veryhigh/master.m3u8
3sat Ⓖ,https://zdf-hls-18.akamaized.net/hls/live/2016501/dach/veryhigh/master.m3u8
ARD Alpha Ⓖ,https://mcdn.br.de/br/fs/ard_alpha/hls/de/master.m3u8
ARTE Ⓖ,https://artesimulcast.akamaized.net/hls/live/2030993/artelive_de/index.m3u8
DELUXE MUSIC,https://sdn-global-live-streaming-packager-cache.3qsdn.com/13456/13456_264_live.m3u8
DELUXE MUSIC DANCE BY KONTOR,https://sdn-global-live-streaming-packager-cache.3qsdn.com/64733/64733_264_live.m3u8
DELUXE MUSIC RAP,https://sdn-global-live-streaming-packager-cache.3qsdn.com/65183/65183_264_live.m3u8
SCHLAGER DELUXE,https://sdn-global-live-streaming-packager-cache.3qsdn.com/26658/26658_264_live.m3u8
Euronews Deutsch Ⓨ,https://www.youtube.com/euronewsde/live
KiKa Ⓖ,https://kikageohls.akamaized.net/hls/live/2022693/livetvkika_de/master.m3u8
ONE Ⓖ,https://mcdn-one.ard.de/ardone/hls/master.m3u8
Phoenix Ⓖ,https://zdf-hls-19.akamaized.net/hls/live/2016502/de/veryhigh/master.m3u8
Tagesschau24,https://tagesschau.akamaized.net/hls/live/2020115/tagesschau/tagesschau_1/master.m3u8
Welt,https://w-live2weltcms.akamaized.net/hls/live/2041019/Welt-LivePGM/index.m3u8
ZDFinfo Ⓖ,https://zdf-hls-17.akamaized.net/hls/live/2016500/de/veryhigh/master.m3u8
ZDFneo Ⓖ,https://zdf-hls-16.akamaized.net/hls/live/2016499/de/veryhigh/master.m3u8
BR Nord Ⓖ,https://mcdn.br.de/br/fs/bfs_nord/hls/de/master.m3u8
BR Süd Ⓖ,https://brcdn.vo.llnwd.net/br/fs/bfs_sued/hls/de/master.m3u8
HR Ⓖ,https://hrhls.akamaized.net/hls/live/2024525/hrhls/master.m3u8
MDR Sachsen Ⓖ,https://mdrtvsnhls.akamaized.net/hls/live/2016928/mdrtvsn/master.m3u8
MDR Sachsen-Anhalt Ⓖ,https://mdrtvsahls.akamaized.net/hls/live/2016879/mdrtvsa/master.m3u8
MDR Thüringen Ⓖ,https://mdrtvthhls.akamaized.net/hls/live/2016880/mdrtvth/master.m3u8
NDR Hamburg Ⓖ,https://mcdn.ndr.de/ndr/hls/ndr_fs/ndr_hh/master.m3u8
NDR Mecklenburg-Vorpommern Ⓖ,https://mcdn.ndr.de/ndr/hls/ndr_fs/ndr_mv/master.m3u8
NDR Niedersachsen Ⓖ,https://mcdn.ndr.de/ndr/hls/ndr_fs/ndr_nds/master.m3u8
NDR Schleswig-Holstein Ⓖ,https://mcdn.ndr.de/ndr/hls/ndr_fs/ndr_sh/master.m3u8
Radio Bremen Ⓖ,https://rbhlslive.akamaized.net/hls/live/2020435/rbfs/master.m3u8
RBB Berlin Ⓖ,https://rbb-hls-berlin.akamaized.net/hls/live/2017824/rbb_berlin/master.m3u8
RBB Brandenburg Ⓖ,https://rbb-hls-brandenburg.akamaized.net/hls/live/2017825/rbb_brandenburg/master.m3u8
SR Ⓖ,https://srfs.akamaized.net/hls/live/689649/srfsgeo/index.m3u8
SWR Baden-Württemberg Ⓖ,https://swrbwd-hls.akamaized.net/hls/live/2018672/swrbwd/master.m3u8
SWR Rheinland-Pfalz Ⓖ,https://swrrpd-hls.akamaized.net/hls/live/2018676/swrrpd/master.m3u8
WDR Ⓖ,https://wdrfs247.akamaized.net/hls/live/681509/wdr_msl4_fs247/index.m3u8
NDR International,https://ndrint.akamaized.net/hls/live/2020766/ndr_int/index.m3u8
Greece,#genre#
ERT 1 Ⓖ,https://ertflix.ascdn.broadpeak.io/ertlive/ert1/default/index.mpd
ERT 2 Ⓖ,https://ertflix.ascdn.broadpeak.io/ert2/default/index.mpd
ERT 3 Ⓖ,https://ertflix.ascdn.broadpeak.io/ertlive/ert3/default/index.mpd
ERT News,https://ertflix.ascdn.broadpeak.io/ertlive/ertnews/default/index.m3u8
ERT World,https://ertflix-ertworld.siliconweb.com/mpegts/618618_3479286/master_mpegts.m3u8
ERT Sports 1,https://ertflix-ertsports1.siliconweb.com/cmaf/618618_3479292/index.mpd
ERT Sports 4,https://ertflix.ascdn.broadpeak.io/ertlive/seasonal/default/index.mpd
ERT Kids Ⓖ,https://ertflix.akamaized.net/ertlive/kids/default/index.m3u8
ERT Music Ⓖ,https://ertflix.akamaized.net/ertlive/music/default/index.m3u8
Vouli TV,https://diavlos-cache.cnt.grnet.gr/parltv/webtv-1b.sdp/playlist.m3u8
RIK Sat,https://l3.cloudskep.com/cybcsat/abr/playlist.m3u8
Mega News,https://c98db5952cb54b358365984178fb898a.msvdn.net/live/S99841657/NU0xOarAMJ5X/playlist.m3u8
ANT1,https://lcdn.antennaplus.gr/r86d08d448885424196f6cd3ddc5d1489/eu-central-1/6415884360001/playlist_dvr.m3u8
Star,https://livestar.siliconweb.com/starvod/star4/star4.m3u8
Star International,https://livestar.siliconweb.com/starvod/star_int/star_int.m3u8
AlphaTV,https://alphatvlive2.siliconweb.com/alphatvlive/live_abr/playlist.m3u8
Skai TV,http://skai-live.siliconweb.com/media/cambria4/index.m3u8
Open TV Ⓖ,https://liveopen.siliconweb.com/openTvLive/liveopen/playlist.m3u8
Makedonia TV,https://lcdn.antennaplus.gr/r444865966c0847fca53b9b0c133af7a9/eu-central-1/6415884360001/playlist_dvr.m3u8
Action24,https://actionlive.siliconweb.com/actionabr/actiontv/playlist.m3u8
Alert,https://itv.streams.ovh/ALEERT/ALEERT/playlist.m3u8
ART,https://rumble.com/live-hls/7113t0/playlist.m3u8
Blue Sky,https://cdn5.smart-tv-data.com/bluesky/bluesky-live/playlist.m3u8
High TV,https://live.streams.ovh/hightv/hightv/playlist.m3u8
Kontra,https://kontralive.siliconweb.com/live/kontratv/playlist.m3u8
Naftemporiki TV,https://stream-188125.castr.net/631af9c016e5eace19ff9a5b/live_048998706a2311ee83b33fe7fbad252d/index.fmp4.m3u8
One Channel,https://onechannel.siliconweb.com/one/stream/chunks_dvr.m3u8
4E,http://eu2.tv4e.gr:1935/live/myStream.sdp/playlist.m3u8
DION,https://rtmp.win:3650/live/diontvlive.m3u8
Egnatia,https://video.streams.ovh:1936/egnatiatv/egnatiatv/index.m3u
Euro,https://live20.bozztv.com/akamaissh101/ssh101/eurotvlive/playlist.m3u8
Gnomi,https://live.streams.ovh:8081/gnomitv/index.m3u8
Pella,https://video.streams.ovh:1936/pellatv/pellatv/playlist.m3u8
Pontos,https://rtmp.win:3842/live/recme1live.m3u8
TV 100,https://panel.gwebstream.eu:19360/tv100skg/tv100skg.m3u8
Vergina,https://verginanews.gr:8443/hls_live/stream1.m3u8
Best TV,https://besttv.siliconweb.com/bestTV/live_abr/playlist.m3u8
Hlektra,https://live20.bozztv.com/giatv/giatv-hlektratv/hlektratv/playlist.m3u8
Ionian Channel,https://stream.ioniantv.gr/ionian/live_abr/playlist.m3u8
Lepanto,https://fr.crystalweb.net:1936/lepantotv/lepantotv/playlist.m3u8
Lychnos,https://thor.mental-media.gr:19360/imp/imp.m3u8
Mesogeios TV,https://rtmp.win:3793/live/mesogeiostvlive.m3u8
Epsilon,https://neon.streams.gr:8081/epsilontv/index.m3u8
Star Central Greece,https://telmaco-cdn.akamaized.net/starcgr/default/dash/LAMIAStar-video=3000000.dash
91NRG,http://tv.nrg91.gr:1935/onweb/live/master.m3u8
Thessalia,https://thessaliachannel.gr:3339/live/thesstvlive.m3u8
TRT,https://av.hellasnet.tv/rst/trt/index.m3u8
Acheloos,https://acheloostv.streamings.gr/live/stream/index.m3u8
ART TV,https://rtmp.win:3696/live/arttvgrlive.m3u8
Corfu,https://itv.streams.ovh:1936/corfuchannel/corfuchannel/playlist.m3u8
Epirus TV 1,https://rtmp.win:3929/live/epiruslive.m3u8
Start,https://live.cast-control.eu/StartMedia/StartMedia/playlist.m3u8
Center TV,https://eu1.streams.gr:8081/centertv/index.m3u8
Delta Evros,http://81.171.10.42:1935/liveD/DStream.sdp/chunklist_w819085920.m3u8
Thraki Net TV,https://cdn.onestreaming.com/thrakinettv/thrakinettv/playlist.m3u8
Creta,http://live.streams.ovh:1935/tvcreta/tvcreta/playlist.m3u8
Kriti 1,https://livetv.streams.ovh:8081/kriti/index.m3u8
Kriti TV,https://cretetvlive.siliconweb.com/cretetv/liveabr/playlist.m3u8
NEA,https://live.neatv.gr:8888/hls/neatv_high/index.m3u8
TeleKriti,https://neon.streams.gr:8081/telekriti/index.m3u8
Samiaki TV,http://live.cast-control.eu:1935/samiaki/samiaki/playlist.m3u8
Syros TV1,https://eco.streams.ovh:1936/syrostv1/syrostv1/playlist.m3u8
Η Φωνή της Ελλάδας,https://ertmmd.akamaized.net/ertradio/voiceofgreece/default/index.mpd
Greenland,#genre#
KNR1 Ⓨ Ⓖ,https://www.youtube.com/@KNRgreenland/live
KNR2 Ⓨ,https://www.youtube.com/@nutaarsiassat/live
Hong Kong,#genre#
RTHK TV 31,https://rthktv31-live.akamaized.net/hls/live/2036818/RTHKTV31/master.m3u8
RTHK TV 32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/master.m3u8
HOY TV Ⓖ,https://hoytv-live-stream.hoy.tv/ch78/index-fhd.m3u8
TVB News Channel,https://tvp22.sky4k.top/index1.php
TVB Finance (Sports & Information Channel),https://tvp22.sky4k.top/index2.php
Hungary,#genre#
M1 Hiradó Ⓨ,https://www.youtube.com/@M1-Hirado/live
RTL Klub,https://cdn.mediaklikk.org:443/rtl/00wMyEjM5UTM
TV2,https://cdn.mediaklikk.org:443/tv2/00wMyEjM4UTM
ATV,http://streamservers.atv.hu:80/atvlive/atvstream_2_aac/playlist.m3u8
Hír TV,https://onlinestream.live/play.m3u?id=4740&ext=.m3u
Fix TV,https://fixhd.tv:8082/fix/1080i/playlist.m3u8
EWTN TV,https://hls.iptvservice.eu/hls/ewtn-hd.m3u8
Apostol TV,https://live.apostoltv.hu/live/playlist.m3u8
MUSICPlus,http://s02.diazol.hu:10192/stream.m3u8
Radio 1 Ⓨ,https://www.youtube.com/watch?v=I8dnZoF1nOE
Oxygen Music,https://oxygenmusic.hu:2443/hls/oxygenmusic.m3u8
Dance TV,https://m1b2.worldcast.tv/dancetelevisionone/2/dancetelevisionone.m3u8
Izaura TV,http://78.109.104.240:8000/play/a0ch/index.m3u8?HasBahCa.m3u8
Euronews Hungarian Ⓨ,https://www.youtube.com/channel/UC4Ct8gIf9f0n4mdyGsFiZRA/live
Parlamenti közvetítés,https://plenaris.parlament.hu:446/edgelive/smil:mkogyplen.smil/playlist.m3u8
Parlamenti TAB közvetítés,https://tab.parlament.hu:446/edgelive/smil:mkogytab.smil/playlist.m3u8
Balaton TV,https://stream.iptvservice.eu/hls/balatontv.m3u8
Budakalász,https://stream.streaming4u.hu/TVBudakalasz/tracks-v1a1/mono.m3u8
Hatoscsatorna,rtmp://lpmedia.hu:1935/Hatoscsatorna/livestream
Komlos TV,https://stream.streaming4u.hu/KomlosTV/tracks-v1a1/mono.m3u8
Ózdi Városi TV,https://stream.unrealhosting.hu:443/hls/ozdtv/live.m3u8
Pannon RTV,https://stream.unrealhosting.hu:443/hls/pannonrtv/live.m3u8
TV7 Békéscsaba,https://stream.y5.hu/stream/stream_bekescsaba/stream.m3u8
VTV Füzesabony,https://stream.unrealhosting.hu:443/hls/ftv/live.m3u8
Hegyvidék TV,https://tv.hegyvidek.hu/hvtv/hvstream.m3u8
16TV,https://cloudfront44.lexanetwork.com:1344/freerelay/16tv.sdp/playlist.m3u8
CityTV (Belváros Lipótváros),https://citytv.hu/playlist.m3u8
FehérvárTV,https://cloudfront44.lexanetwork.com:1344/freerelay/fehervartv.sdp/playlist.m3u8?key=EWSj2
AlföldTV,https://cloudfront41.lexanetwork.com:1344/relay01/livestream006.sdp/playlist.m3u8
Gyöngyös TV,https://cloudfront41.lexanetwork.com:1344/relay02/livestream005.sdp/playlist.m3u8?key=hkNHP
Halom TV,rtmp://212.92.13.108/live/livestream1
Kapos TV,https://cloudfront63.lexanetwork.com:1344/relay01/livestream004.sdp/playlist.m3u8
Kecskemét TV,https://eurobioinvest.hu:444/live/ktv.m3u8
Lóverseny közvetítés,https://cloudfront41.lexanetwork.com:1344/xrelay/loverseny2.sdp/playlist.m3u8
Zalaegerszeg TV,https://cloudfront44.lexanetwork.com:1344/freerelay/zegtv.sdp/playlist.m3u8
Zugló TV,https://cloudfront44.lexanetwork.com:1344/freerelay/zuglotv.sdp/playlist.m3u8
Tisza TV,https://www.tiszatv.hu/onlinetv/tiszatv_1.m3u8
DTV,http://cloudfront44.lexanetwork.com:1732/hlsrelay003/hls/livestream.sdp.m3u8
Bajai TV,https://cloudfront41.lexanetwork.com:1344/relay01/livestream002.sdp/playlist.m3u8
Vásárhelyi Televízió,https://stream.vasarhelyitelevizio.hu/stream/stream.m3u8
TV Eger,http://stream.tveger.hu:8010/live.m3u8
Putnok Városi TV,http://78.47.126.198:5080/LiveApp/streams/902003217052313577741820.m3u8?token=null
Miskolc TV,https://video.mhzrt.hu/live/mitv/playlist.m3u8
Oroszlányi Városi Televízió,https://cloudfront44.lexanetwork.com:1344/relay01/broadcast002.sdp/playlist.m3u8
Berente TV,https://stream.streaming4u.hu/BerenteTV/index.m3u8
Budapest Európa TV,https://cloudfront44.lexanetwork.com:1344/freerelay/bpetv.sdp/playlist.m3u8
Héviz TV,https://cloudfront44.lexanetwork.com:1344/relay03/livestream003.sdp/playlist.m3u8
Jászsági Térségi TV,https://cloudfront44.lexanetwork.com:1344/relay01/broadcast007.sdp/playlist.m3u8
Kanizsa TV,https://cloudfront44.lexanetwork.com:1344/freerelay/kanizsavtv.sdp/playlist.m3u8
Líceum TV,http://193.225.32.62:8890/live.m3u8
M2 / Petőfi TV,https://c201-node61-cdn.connectmedia.hu/110102/7184521041cf54cee9c6548e8d0ba377/64117799/index.m3u8
M4 Sport,https://c401-node62-cdn.connectmedia.hu/110110/5dd8dc6d853c9b7f94db85646ed44326/641177e3/index.m3u8
M5 Hungary,http://152.66.115.226:33390/bysid/201
Duna TV,http://152.66.115.226:33391/bysid/102
Duna World / M4+ Sport,http://152.66.115.226:33391/bysid/103
Iceland,#genre#
RÚV,https://ruv-web-live.akamaized.net/streymi/ruverl/ruverl.m3u8
RÚV 2,https://ruvlive.akamaized.net/out/v1/2ff7673de40f419fa5164498fae89089/index.m3u8
Alþingi,https://althingi-live.secure.footprint.net/althingi/live/index.m3u8
India,#genre#
NDTV India,https://ndtvindiaelemarchana.akamaized.net/hls/live/2003679/ndtvindia/master.m3u8
ABP News,https://abplivetv.pc.cdn.bitgravity.com/httppush/abp_livetv/abp_abpnews/master.m3u8
ABP Ananda,https://abplivetv.pc.cdn.bitgravity.com/httppush/abp_livetv/abp_ananda/master.m3u8
DD National Ⓨ,https://www.youtube.com/doordarshan/live
DD News Ⓨ,https://www.youtube.com/c/ddnews/live
DD India Ⓨ,https://www.youtube.com/DDIndia/live
DD Bharati Ⓨ,https://www.youtube.com/@ddbharati/live
DD Kisan Ⓨ,https://www.youtube.com/@DDKisan/live
DD Urdu Ⓨ,https://www.youtube.com/@DDUrdu/live
India Today Ⓨ,https://www.youtube.com/watch?v=sYZtOFzM78M
Aaj Tak Ⓨ,https://www.youtube.com/watch?v=Nq2wYlWFucg
India TV Ⓨ,https://www.youtube.com/watch?v=e1FIApIafWE
TV9 Bharatvarsh Ⓨ,https://www.youtube.com/watch?v=nSpwwcHVp80
Republic Bharat Ⓨ,https://www.youtube.com/watch?v=3DbTO_AMhhc
Indonesia,#genre#
CNBC Indonesia,https://live.cnbcindonesia.com/livecnbc/smil:cnbctv.smil/chunklist.m3u8
CNN Indonesia,http://live.cnnindonesia.com/livecnn/smil:cnntv.smil/playlist.m3u8
BeritaSatu,https://b1news.beritasatumedia.com/Beritasatu/B1News_1280x720.m3u8
Iran,#genre#
Al-Alam News Network Ⓢ,https://live2.alalam.ir/alalam.m3u8
Press TV,https://cdnlive.presstv.ir/cdnlive/smil:cdnlive.smil/playlist.m3u8
Press TV French,https://live1.presstv.ir/live/presstvfr/index.m3u8
IranPress Ⓢ,https://live1.presstv.ir/live/iranpress/index.m3u8
Iraq,#genre#
Al-Hurra Iraq,https://mbnvvideoingest-i.akamaihd.net/hls/live/1004674/MBNV_ALHURRA_IRAQ/playlist.m3u8
Al-Hurra,https://mbnvvideoingest-i.akamaihd.net/hls/live/1004673/MBNV_ALHURRA_MAIN/playlist.m3u8
Al-Iraqiya,https://cdn.catiacast.video/abr/8d2ffb0aba244e8d9101a9488a7daa05/playlist.m3u8
Al-Rafidain,https://cdg8.edge.technocdn.com/arrafidaintv/abr_live/playlist.m3u8
Al-Rasheed,https://media1.livaat.com/AL-RASHEED-HD/tracks-v1a1/playlist.m3u8
Al-Sharqiya News,https://5d94523502c2d.streamlock.net/alsharqiyalive/mystream/playlist.m3u8
Al-Sharqiya,https://5d94523502c2d.streamlock.net/home/mystream/playlist.m3u8
Dijlah Tarab,https://ghaasiflu.online/tarab/tracks-v1a1/playlist.m3u8
Dijlah TV,https://ghaasiflu.online/Dijlah/tracks-v1a1/playlist.m3u8
iNEWS,https://svs.itworkscdn.net/inewsiqlive/inewsiq.smil/playlist.m3u8
Iraq Future Ⓢ,https://streaming.viewmedia.tv/viewsatstream40/viewsatstream40.smil/playlist.m3u8
Turkmeneli TV,https://137840.global.ssl.fastly.net/edge/live_6b7c6e205afb11ebb010f5a331abaf98/playlist.m3u8
