综合,#genre#
0277佛山综合ᴴᴰ,http://yzfvip.top:8000/rtp/239.253.43.57:5146
0278福贡综合,http://livebroadcast.ccwb.cn/live/w1612505860303999.m3u8zyund
0279福建|福州综合,http://api2.52tb.xyz/info?id=421&token=20230218htjgzi
0280福建|将乐综合,http://218.106.152.196/lsdream/9nbYeUc/1000/live.m3u8
0281福建|龙岩综合,http://live.lytv.net.cn/zhpwd/hd/live.m3u8
0282福建|武夷山综合,http://fjwysdb.chinashadt.com:2036/live/1.stream/playlist.m3u8
0283福建|永安综合,http://218.106.152.196/lsdream/x6FnPrm/2000/live.m3u8
0284福建|云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8
0285福建综合,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221227149/index.m3u8
0286福建综合,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221227218/index.m3u8
0287福建综合,https://cntv.lat/tv/live.php?auth=231110&id=fjzh
0288福建综合[751x576,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227218/index.m3u8servicetype=1&IASHttpSessionId=RR423820220409134714119178
0289福州新闻综合,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
0290府谷综合,http://120.204.20.48/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225891/index.m3u8
0291府谷综合,http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225891/index.m3u8
0292阜南新闻综合,http://120.210.216.73:8080/ysten-business/live/SD12-576P-fnxwzh/1.m3u8
0293富平综合,http://120.204.20.48/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225905/index.m3u8
0294富平综合,http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225905/index.m3u8
0295富县综合,http://120.204.20.48/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225695/index.m3u8
0296富县综合,http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225695/index.m3u8
0297富裕综合,http://221.209.44.174:1980/hls/1001.m3u8zheild
0298甘南县综合,http://player.juyun.tv/camera/65362146.m3u8zheild
0299甘南综合,http://pili-live-hls.hfmt.net/gntv/gnhytv.m3u8zgand
0300甘泉综合,http://120.204.20.48/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225904/index.m3u8
0301甘泉综合,http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225904/index.m3u8
0302甘肃|古浪综合,https://play.kankanlive.com/live/1619400940821967.m3u8
0303甘肃|金昌综合,http://stream4.liveyun.hoge.cn/ch02/sd/live.m3u8
0304甘肃|金川综合,https://play.kankanlive.com/live/1625041962958919.m3u8
0305甘肃|酒泉综合,http://stream.gsjqtv.com/pd1/sd/live.m3u8
0306甘肃|兰州新闻综合,http://39.134.32.102:6610/270000001111/1110000328/index.m3u8IASHttpSessionId=OTT
0307甘肃|礼县综合,https://play.kankanlive.com/live/1621416463200961.m3u8
0308甘肃|平川综合,https://play.kankanlive.com/live/1621842376245934.m3u8
0309甘肃|通渭综合,https://play.kankanlive.com/live/1629944062210970.m3u8
0310甘肃|西和综合,https://play.kankanlive.com/live/1626051451895935.m3u8
0311甘肃|舟曲新闻综合,https://play.kankanlive.com/live/1631185650131909.m3u8
0312甘肃漳县综合,http://hlsbkmgsplive.miguvideo.com/wd_r4/cnr/zhangxianzonghe/350/index.m3u8&encrypt=
0313甘肃漳县综合,http://hlsbkmgsplive.miguvideo.com/wd_r4/cnr/zhangxianzonghe/600/index.m3u8&encrypt=
0314甘孜综合,http://m3u8.channel.ganzitv.com/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
0315甘孜综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv
0316甘孜综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv?zsicd
0318高陵综合,http://120.204.20.48/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225836/index.m3u8
0319高陵综合,http://120.204.20.48/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225920/index.m3u8
0320高陵综合,http://120.204.20.48/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225970/index.m3u8
0321高陵综合,http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225836/index.m3u8
0322高陵综合,http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225920/index.m3u8
0323高陵综合,http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225970/index.m3u8
0324高陵综合高清,http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226338/index.m3u8
0325高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8
0326高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8zshanxd
0327高清综合HD,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=zongheHD_7000&/PLTV/hls.smil.m3u8
0328巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8
0329贡山综合,http://livebroadcast.ccwb.cn/live/w1609121671179943.m3u8zyund
0330古县综合,https://l2fpdktp.live.sxmty.com/live/hls/e4c3b363cc4549788e2d983f403e07db/d99ce1eb686e41b9afc888110bd95aa7.m3u8
0331谷城综合,http://gucheng-live21.cjyun.org/10116/s10116-GCTV1.m3u8auth_key=1704038399-0-0-9b04df5d845d5e76347ce466fdcd2032
0332固始综合,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
0333固镇综合,http://www.guzhenm.com:7001/hls/hd-live.m3u8
0334固镇综合,http://www.guzhenm.com:7002/hls/hd-live.m3u8
0335光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
0336广安新闻综合,http://live1.gatv.com.cn:85/live/XWZH.m3u8
0337广东 ‖ 清新综合台 (1080p),http://39.134.115.163:8080/PLTV/88888910/224/3221225701/index.m3u8
0338广东 ‖ 清新综合台 (1080p),http://58.222.151.43:1935/live/xwzhpc/playlist.m3u8
0339广东 ‖ 清新综合台 (1080p),http://hls.wiseqx.com/live/qxzh.m3u8
0340广东 ‖ 清新综合台 (1080p),http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
0341广东 ‖ 清新综合台 (1080p),http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
0342广东 ‖ 清新综合台 (1080p),https://hls.wiseqx.com/live/qxzh.m3u8
0343广东 ‖ 清新综合台 (1080p),https://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
0344广东 ‖ 清新综合台 (1080p),https://stream2.jlntv.cn/jlyb/sd/live.m3u8
0345广东 ‖ 清新综合台 (1080p),https://uc6.i-cable.com/live_freedirect/freehd209_h.live/playlist.m3u8
0346广东 ‖ 清新综合台 (1080p),https://www.sgmsw.cn/videos/tv/201805/1308/9P424TC5M000AFO13CXK6GN6BOA889D2/hls/live.m3u8
0347广东 ‖ 清新综合台 (1080p),https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
0348广东 Ⅰ 韶关综合台 (720p) [Not 24/7],http://39.134.115.163:8080/PLTV/88888910/224/3221225742/index.m3u8
0349广东 Ⅰ 韶关综合台 (720p) [Not 24/7],http://live.dxhmt.cn:9081/tv/11003-1.m3u8
0350广东 Ⅰ 韶关综合台 (720p) [Not 24/7],http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
0351广东 Ⅰ 韶关综合台 (720p) [Not 24/7],http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
0352广东 Ⅰ 韶关综合台 (720p) [Not 24/7],https://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
0353广东|佛山综合,http://121.51.249.49/xmplay.fstv.com.cn/live/xingmu20211111163434G0Bw.m3u8
0354广东|广州综合,http://v2.91kds.cn/b9/gdgztv.m3u8id=gdgzzh&auth=rinimabi
0355广东|梅州综合,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv1.m3u8
0356广东|阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b1152000.m3u8
0357广东·阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b3628000.m3u8
0358广宁综合,http://ci.emdoor.tech:8080/touchtv.php?pk=2414
0359广宁综合,https://skype.serv00.net/itouch.php?id=gnzh
0360广西|隆安新闻综合,http://hls.nntv.cn/nnlive/LATV_A.m3u8
0361广西|马山新闻综合,http://hls.nntv.cn/nnlive/MSTV_A.m3u8
0362广西|南丹综合,http://hlsv2.quklive.com/live/1638263457563164/index.m3u8
0363广西|南宁新闻综合,http://api2.52tb.xyz/info?id=721&token=20230218htjgzi
0364广西|南宁新闻综合,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8
0365广信综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_shangrao.m3u8
0366广元综合,http://tv.dzsm.com:8100/chan/ch1.flv
0367广元综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
0368广州综合,http://60.208.16.27:1505/gudou.php?id=364&id=guangzhou_1500
0369广州综合,http://60.208.16.27:1505/gudou.php?id=gzhounewsHD
0370广州综合,http://88888.55555.io:2345/udp/239.253.43.71:5146
0371广州综合,http://ct.whosayssowhat.top:4022/udp/239.253.43.71:5146
0372广州综合,http://live.cooltv.top/tv/guangzhou.php?id=gzzh
0373广州综合,http://player.200877926.top/169l/gd/gztvm3u8.php?id=gzys
0374广州综合,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=guangzhou_1500
0375广州综合,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=guangzhou_1500&/PLTV/hls.smil.m3u8
0376广州综合,http://xiaozeng.aweitv.top/tv/gdtv.php?id=guangzhou_1500
0377广州综合,https://justsometime.gztv.com/sec/zhonghe.m3u8
0378广州综合ᴴᴰ,http://yzfvip.top:8000/rtp/239.253.43.71:5146
0379贵南综合,http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8
0380贵南综合,http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8zqinghd
0381贵州|黔西南综合,http://live2.qxndt.com/zhpd/sd/live.m3u8
0382贵州|正安综合,http://pili-live-hls.221.i2863.com/i2863-221/live_221_315303.m3u8
0383哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8
0384哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8zheild
0385海豹综合,http://58.99.33.16:1935/liveedge17/live_077_3.stream/chunklist.m3u8
0386海宁新闻综合,http://live.hndachao.cn/xwzh/sd/live.m3u8
0387海宁新闻综合,http://live.hndachao.cn/xwzh/sd/live.m3u8zzhed
0388海宁新闻综合,https://epg.pw/stream/430bf9e770302d728d652b25b3c92a9357d50927a734bd8d97aacc47e6c875d3.m3u8
0389海西州综合频道,http://stream.haixitv.cn/1/sd/live.m3u8
0390邯郸新闻综合,http://120.8.135.86:10010/hls/49/index.m3u8
0391邯郸新闻综合,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13009/index.m3u8
0392邯郸新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13009/index.m3u8
0393邯郸新闻综合,http://live.hd.hdbs.cn/video/s10001-2021hdxwzh/index.m3u8
0394韩城综合,http://120.204.20.48/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225874/index.m3u8
0395韩城综合,http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225874/index.m3u8
0396韩城综合,http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225877/index.m3u8
0397韩国-MBC综合频道,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
0398汉阴综合,http://120.204.20.48/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225849/index.m3u8
0399汉阴综合,http://120.204.20.48/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225922/index.m3u8
0400汉阴综合,http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225849/index.m3u8
0401汉阴综合,http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225922/index.m3u8
0402汉源综合,http://live.hyxrmt.com:85/live/xwpd.m3u8
0403汉源综合,http://live.hyxrmt.com:85/live/xwpd.m3u8zsicd
0404汉中新闻综合,http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225810/index.m3u8
0405汉中新闻综合,http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225813/index.m3u8
0406汉中新闻综合,http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226006/index.m3u8
0407汉中新闻综合高清,http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226065/index.m3u8
0408杭州萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan3/720p.m3u8
0409杭州余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
0410杭州综合,http://live.cooltv.top/tv/hz.php?id=16
0411好消息综合台,http://live.streamingfast.net/osmflivech1.m3u8
0412合川综合,http://125.62.24.72:8030/ch0.m3u8
0413合阳综合,http://120.204.20.48/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225858/index.m3u8
0414合阳综合,http://223.109.210.41/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225858/index.m3u8
0415和平综合,https://skype.serv00.net/itouch.php?id=hpzh
0416河北|安平新闻综合,http://shou.city1000.cn/live/apxw.m3u8
0417河北|丰宁综合频道,https://jwliveqxzb.hebyun.com.cn/fengningzonghe/fengningzonghe.m3u8
0418河北|衡水新闻综合,http://111.225.205.64:8081/964D4p2/800/live.m3u8
0419河北|隆化综合频道,http://hblh.chinashadt.com:2036/live/stream:lh1.stream/playlist.m3u8
0420河北|滦州综合频道,http://hblxx.chinashadt.com:2036/live/stream:lx1.stream/playlist.m3u8
0421河北|平泉综合频道,https://jwliveqxzb.hebyun.com.cn/pqzh/pqzh.m3u8
0422河北|平乡综合频道,http://hbpx.chinashadt.com:2036/live/px1.stream/playlist.m3u8
0423河北|清河新闻综合,https://jwcdnqx.hebyun.com.cn/live/qinghe/1500k/tzwj_video.m3u8
0424河北|邱县综合频道,http://live.hd.hdbs.cn/video/s10013-qxds1/index.m3u8
0425河北|任丘综合,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
0426河北|深泽综合频道,https://jwcdnqx.hebyun.com.cn/live/shenzedianshi/1500k/tzwj_video.m3u8
0427河北|望都综合频道,https://jwliveqxzb.hebyun.com.cn/wddst/wddst.m3u8
0428河北|武汉新闻综合,http://stream.appwuhan.com/1tzb/sd/live.m3u8
0429河北|兴隆综合频道,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8
0430河南|范县新闻综合,http://live.dxhmt.cn:9080/13603832636/13abd3089d9c47058fe34c49a6182981.m3u8
0431河南|封丘新闻综合,http://live.dxhmt.cn:9081/tv/10727-1.m3u8
0432河南|封丘新闻综合,http://tvpull.dxhmt.cn:9081/tv/10727-1.m3u8
0433河南|鹤岗新闻综合,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
0434河南|潢川综合,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
0435河南|辉县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10782-1.m3u8
0436河南|获嘉综合,http://live.dxhmt.cn:9081/tv/10724-1.m3u8
0437河南|获嘉综合,http://tvpull.dxhmt.cn:9081/tv/10724-1.m3u8
0438河南|郏县综合,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8
0439河南|建安综合,http://tvpull.dxhmt.cn:9081/tv/11003-1.m3u8
0440河南|焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
0441河南|开封新闻综合,http://live.dxhmt.cn:9081/tv/10200-2.m3u8
0442河南|林州综合,http://tvpull.dxhmt.cn:9081/tv/10581-1.m3u8
0443河南|临颍综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
0444河南|灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8
0445河南|鲁山综合,http://tvpull.dxhmt.cn:9081/tv/10423-1.m3u8
0446河南|罗山综合,http://tvpull.dxhmt.cn:9081/tv/11521-1.m3u8
0447河南|洛宁综合,http://wshls.live.migucloud.com/live/WJ1E4VDQ_C0/playlist.m3u8
0448河南|孟州综合,http://tvpull.dxhmt.cn:9081/tv/10883-1.m3u8
0449河南|泌阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
0450河南|泌阳综合,http://live.dxhmt.cn:9081/tv/10882-1.m3u8
0451河南|渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
0452河南|渑池综合,http://live.dxhmt.cn:9081/tv/11221-1.m3u8
0453河南|南乐综合,http://tvpull.dxhmt.cn:9081/tv/10923-1.m3u8
0454河南|内乡综合,http://tvpull.dxhmt.cn:9081/tv/11325-1.m3u8
0455河南|平舆综合,http://tvpull.dxhmt.cn:9081/tv/11723-1.m3u8
0456河南|杞县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10221-1.m3u8
0457河南|杞县综合,http://live.dxhmt.cn:9081/tv/10221-1.m3u8
0458河南|沁阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/10882-1.m3u8
0459河南|清丰综合,http://tvpull.dxhmt.cn:9081/tv/10922-1.m3u8
0460河南|确山综合,http://tvpull.dxhmt.cn:9081/tv/11725-1.m3u8
0461河南|汝南综合,http://tvpull.dxhmt.cn:9081/tv/11727-1.m3u8
0462河南|上蔡综合,http://tvpull.dxhmt.cn:9081/tv/11722-1.m3u8
0463河南|社旗综合,http://tvpull.dxhmt.cn:9081/tv/11327-1.m3u8
0464河南|沈丘新闻综合,http://live.dxhmt.cn:9081/tv/11624-1.m3u8
0465河南|嵩县综合新闻,http://wshls.live.migucloud.com/live/MZCYG799_C0/playlist.m3u8
0466河南|台前新闻综合,http://tvpull.dxhmt.cn:9081/tv/10927-1.m3u8
0467河南|太康综合,http://tvpull.dxhmt.cn:9081/tv/11627-1.m3u8
0468河南|汤阴综合,http://tvpull.dxhmt.cn:9081/tv/10523-1.m3u8
0469河南|通许综合,http://tvpull.dxhmt.cn:9081/tv/10222-1.m3u8
0470河南|桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8
0471河南|卫辉综合,http://live.dxhmt.cn:9081/tv/10781-1.m3u8
0472河南|卫辉综合,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8
0473河南|尉氏综合,http://live.dxhmt.cn:9081/tv/10223-1.m3u8
0474河南|尉氏综合,http://tvpull.dxhmt.cn:9081/tv/10223-1.m3u8
0475河南|温县综合,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8
0476河南|舞钢新闻综合,http://tvpull.dxhmt.cn:9081/tv/10481-1.m3u8
0477河南|舞阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11121-1.m3u8
0478河南|西华综合,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8
0479河南|西平综合,http://tvpull.dxhmt.cn:9081/tv/11721-1.m3u8
0480河南|息县综合,http://120.194.173.75:6060/0.ts
0481河南|淅川综合,http://tvpull.dxhmt.cn:9081/tv/11326-1.m3u8
0482河南|襄城综合,http://tvpull.dxhmt.cn:9081/tv/11025-1.m3u8
0483河南|新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8
0484河南|新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
0485河南|新县综合,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
0486河南|新野综合,http://live.dxhmt.cn:9081/tv/11329-1.m3u8
0487河南|新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8
0488河南|新郑综合,http://tvpull.dxhmt.cn:9081/tv/10184-1.m3u8
0489河南|鄢陵综合,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
0490河南|延津综合,http://tvpull.dxhmt.cn:9081/tv/10726-1.m3u8
0491河南|宜阳综合,http://live.dxhmt.cn:9081/tv/10327-1.m3u8
0492河南|义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
0493河南|永城综合,http://tvpull.dxhmt.cn/tv/11481-4.m3u8
0494河南|禹州综合,http://live.dxhmt.cn:9081/tv/11081-1.m3u8
0495河南|禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
0496河南|原阳新闻综合,http://live.dxhmt.cn:9081/tv/10725-1.m3u8
0497河南|原阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/10725-1.m3u8
0498河南|长垣综合,http://tvpull.dxhmt.cn:9081/tv/10728-1.m3u8
0499河南|镇平新闻综合,http://tvpull.dxhmt.cn:9081/tv/11324-1.m3u8
0500河南宝丰综合频道,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8zhend
0501河南扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8zhend
0502河南郏县综合,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8zhend
0503河南灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8zhend
0504河南嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8zhend
0505河南桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8zhend
0506河南温县综合,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8zhend
0507河南新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8zhend
0508河南新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8zhend
0509河南荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8zhend
0510河南禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8zhend
0511河源综合,http://60.208.16.27:1505/gudou.php?id=364&id=heyuanyitao_1500
0512河源综合,http://ci.emdoor.tech:8080/touchtv.php?pk=2402
0513河源综合,http://ct.whosayssowhat.top:4022/udp/239.253.43.213:5146
0514河源综合,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=heyuanyitao_1500
0515河源综合,http://terrysg.cn:4000/udp/239.253.43.213:5146
0516河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
0517河源综合,http://xiaozeng.aweitv.top/tv/gdtv.php?id=heyuanyitao_1500
0518河源综合,https://skype.serv00.net/itouch.php?id=hyzh
0519河源综合,https://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8_upt=f767206b1671099007
0520河源综合 (540p),http://39.134.115.163:8080/PLTV/88888910/224/3221225722/index.m3u8
0521河源综合 (540p),http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
0522河源综合 (540p),http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8
0523河源综合 (540p),https://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
0524河源综合 (540p),https://5ab772334c39c.streamlock.net/live-calitv/calitv1/playlist.m3u8
