🇨🇳河南移动,#genre#
八度空间频高,https://cdn6.163189.xyz/live/8tv/stream.m3u8
八度空间频标,http://php.jdshipin.com/smt.php?id=TV8
新加CHU频高,https://cdn6.163189.xyz/live/chu/stream.m3u8
新加CH5频高,https://cdn6.163189.xyz/live/ch5/stream.m3u8
新加CH8频高,https://cdn6.163189.xyz/live/ch8/stream.m3u8
astro-QJ-频高,http://php.jdshipin.com/smt.php?id=Quanjia
astroAec频高,http://php.jdshipin.com/smt.php?id=AEC
astroAod频标,http://php.jdshipin.com/smt.php?id=Aodhd
astro欢喜频标,http://php.jdshipin.com/smt.php?id=Huahee
astro爱奇艺标,http://php.jdshipin.com/smt.php?id=Qiyi
弯弯,#genre#
TVBPlus即时1,https://vdm6-hw.nbgdsygs.com/live/h6-2.flv
TVBPlus,https://cdn.163189.xyz/live/tvbp/stream.m3u8
TVBPlus,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbp
TVBPlus,http://cdn.132.us.kg/live/tvbp/stream.m3u8
TVBPlus,http://php.jdshipin.com/TVOD/iptv.php?id=j2
TVBPlus,http://aktv.top/AKTV/live/aktv/tvbplus/AKTV.m3u8
TVBPlus,http://aktv_stream.m16tv.cfd/stream/aktv/tvbplus/AKTV.m3u8
台視新闻,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8
民視新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
中天新闻,http://122.117.71.103:8540/http/220.130.87.218:8081/hls/78/80/ch063max.m3u8
寰宇新闻,http://122.117.71.103:8548/http/220.130.87.218:8081/hls/76/818/ch062.m3u8
东森新闻,http://122.117.71.103:8539/http/220.130.87.218:8081/hls/63/805/ch010.m3u8
凤凰资讯,http://aktv_stream1.m16tv.cfd/stream/aktv/null-4/AKTV.m3u8
TVBS综合,http://122.117.71.103:8544/http/220.130.87.218:8081/hls/75/817/ch058.m3u8
NBA  TV,http://aktv_stream1.m16tv.cfd/stream/astro_a1/ch84/AKTV.m3u8
ESPNNews,http://38.96.178.201:80/live/ESPNews/index.m3u8
三立台湾,http://198.16.100.186:8278/sanlitaiwan/playlist.m3u8?tid=m92ccadc4dc3718157816&ct=17874&tsum=3570a8198ca0fb7ebb803807e38b33fb
TVB 新闻,http://122.117.71.103:8543/http/220.130.87.218:8081/hls/75/817/ch059.m3u8
TVB 翡翠,https://cdn3.163189.xyz/live/fct/stream.m3u8
TVB 星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
HBO  HD,http://51.254.199.122:8080/bossbrothersTV/index.m3u8
新动漫HD,http://124.226.19.98:4022/udp/239.81.0.235:4056
HBO 极限,http://170.254.18.106/HBO_XTREME/index.m3u8
咪咕,#genre#
CCTV-1综合,http://z.b.bkpcp.top/m.php?id=cctv1
http://aktv_stream1.m16tv.cfd/stream/aktv/tvbplus/AKTV.m3u8
CCTV-2财经,http://z.b.bkpcp.top/m.php?id=cctv2
CCTV-3综艺,http://z.b.bkpcp.top/m.php?id=cctv3
CCTV-4中文国际,http://z.b.bkpcp.top/m.php?id=cctv4
CCTV-4美洲,http://z.b.bkpcp.top/m.php?id=cctv4m
CCTV-4欧洲,http://z.b.bkpcp.top/m.php?id=cctv4o
CCTV-5体育,http://z.b.bkpcp.top/m.php?id=cctv5
CCTV-5+体育赛事,http://z.b.bkpcp.top/m.php?id=cctv5p
CCTV-6电影,http://z.b.bkpcp.top/m.php?id=cctv6
CCTV-7国防军事,http://z.b.bkpcp.top/m.php?id=cctv7
CCTV-8电视剧,http://z.b.bkpcp.top/m.php?id=cctv8
CCTV-9纪录,http://z.b.bkpcp.top/m.php?id=cctv9
CCTV-10科教,http://z.b.bkpcp.top/m.php?id=cctv10
CCTV-11戏曲,http://z.b.bkpcp.top/m.php?id=cctv11
CCTV-12社会与法,http://z.b.bkpcp.top/m.php?id=cctv12
CCTV-13新闻,http://z.b.bkpcp.top/m.php?id=cctv13
CCTV-14少儿,http://z.b.bkpcp.top/m.php?id=cctv14
CCTV-15音乐,http://z.b.bkpcp.top/m.php?id=cctv15
CCTV-17农业农村,http://z.b.bkpcp.top/m.php?id=cctv17
CCTV发现之旅,http://z.b.bkpcp.top/m.php?id=fxzl
CCTV中学生,http://z.b.bkpcp.top/m.php?id=zxs
CGTN,http://z.b.bkpcp.top/m.php?id=cgtn
CCTV西班牙语,http://z.b.bkpcp.top/m.php?id=cgtne
CCTV法语,http://z.b.bkpcp.top/m.php?id=cgtnf
CCTV阿拉伯语,http://z.b.bkpcp.top/m.php?id=cgtna
CCTV俄语,http://z.b.bkpcp.top/m.php?id=cgtnr
CETV 1 中国教育,http://z.b.bkpcp.top/m.php?id=cetv1
CETV 2 中国教育,http://z.b.bkpcp.top/m.php?id=cetv2
CETV 4 中国教育,http://z.b.bkpcp.top/m.php?id=cetv4
河南卫视,http://z.b.bkpcp.top/m.php?id=hnws
广东影视,http://z.b.bkpcp.top/m.php?id=gdys
上海新闻综合,http://z.b.bkpcp.top/m.php?id=shxw
上海东方影视,http://z.b.bkpcp.top/m.php?id=shys
SiTV 魅力足球,http://z.b.bkpcp.top/m.php?id=mlzq
SiTV 游戏风云,http://z.b.bkpcp.top/m.php?id=yxfy
SiTV 法治天地,http://z.b.bkpcp.top/m.php?id=fztd
SiTV 乐游,http://z.b.bkpcp.top/m.php?id=ly
咪咕频道2,#genre#
浙江卫视,http://goo.bkpcp.top/mg/zjws
河南卫视,http://goo.bkpcp.top/mg/hnws
央卫视2,#genre#
cctv1,http://118.24.77.37/cctv1ly/index.m3u8
cctv2,http://118.24.77.37/cctv2qp/index.m3u8
cctv3,http://118.24.77.37/cctv3pA/index.m3u8
cctv4,http://118.24.77.37/cctv4rC/index.m3u8
cctv5,http://118.24.77.37/cctv5yo/index.m3u8
cctv6,http://118.24.77.37/cctv6om/index.m3u8
cctv7,http://118.24.77.37/cctv7Et/index.m3u8
cctv8,http://118.24.77.37/cctv8Bk/index.m3u8
cctv9,http://118.24.77.37/cctv9Oy/index.m3u8
cctv10,http://118.24.77.37/cctv10yW/index.m3u8
cctv11,http://110.42.62.38:99/cctv11xW/index.m3u8
cctv12,http://110.42.62.38:99/cctv12vb/index.m3u8
cctv13,http://110.42.62.38:99/cctv13xM/index.m3u8
cctv14,http://110.42.62.38:99/cctv14Vh/index.m3u8
cctv15,http://110.42.62.38:99/cctv15xL/index.m3u8
cctv16,http://110.42.62.38:99/cctv16GL/index.m3u8
cctv17,http://110.42.62.38:99/cctv17MV/index.m3u8
湖南卫视,http://110.42.62.38:99/HNWSnF/index.m3u8
浙江卫视,http://110.42.62.38:99/ZJWSvY/index.m3u8
江苏卫视,http://110.42.62.38:99/JSWSfl/index.m3u8
安徽卫视,http://47.108.184.28/AHWSWe/index.m3u8
辽宁卫视,http://47.108.184.28/LNWSTU/index.m3u8
广东卫视,http://47.108.184.28/GDWSwu/index.m3u8
北京卫视,http://47.108.184.28/BJWSDF/index.m3u8
天津卫视,http://47.108.184.28/TJWSlN/index.m3u8
东方卫视,http://47.108.184.28/DFWSwa/index.m3u8
深圳卫视,http://47.108.184.28/SWSjB/index.m3u8
四川卫视,http://47.108.184.28/SCWSMf/index.m3u8
东南卫视,http://47.108.184.28/DNWSWo/index.m3u8
贵州卫视,http://47.108.184.28/GZWSdo/index.m3u8
黑龙江卫视,http://132.232.245.166:88/HLJWIF/index.m3u8
厦门卫视,http://132.232.245.166:88/XMWSNs/index.m3u8
云南卫视,http://132.232.245.166:88/YNWSMo/index.m3u8
陕西卫视,http://132.232.245.166:88/SXWSTVv/index.m3u8
内蒙古卫视,http://132.232.245.166:88/NMGWIp/index.m3u8
宁夏卫视,http://132.232.245.166:88/NXWSRT/index.m3u8
青海卫视,http://132.232.245.166:88/QHWSyn/index.m3u8
新疆卫视,http://132.232.245.166:88/XJWSUz/index.m3u8
甘肃卫视,http://132.232.245.166:88/GSWSeP/index.m3u8
西藏卫视,http://132.232.245.166:88/XCWSlD/index.m3u8
海南卫视,http://47.108.48.11/HNWSPDwN/index.m3u8
兵团卫视,http://47.108.48.11/BTWSbm/index.m3u8
河北卫视,http://47.108.48.11/HBWSTYE/index.m3u8
山东卫视,http://47.108.48.11/SDWSqi/index.m3u8
吉林卫视,http://47.108.48.11/JLWSYs/index.m3u8
山西卫视,http://47.108.48.11/SXWSCL/index.m3u8
广西卫视,http://47.108.48.11/GXWSMW/index.m3u8
湖北卫视,http://47.108.48.11/HBWSQG/index.m3u8
重庆卫视,http://47.108.48.11/ZQWSGc/index.m3u8
河南卫视,http://47.108.48.11/HNWSTaK/index.m3u8
江西卫视,http://219.145.201.198:3389/JXWSFC/index.m3u8
福建卫视,http://123.138.88.162:3389/FJWSXj/index.m3u8
央视高码,#genre#
CCTV1,http://b.zgjok.com:35455/gaoma/cctv1.m3u8
CCTV2,http://b.zgjok.com:35455/gaoma/cctv2.m3u8
CCTV3,http://b.zgjok.com:35455/gaoma/cctv3.m3u8
CCTV4,http://b.zgjok.com:35455/gaoma/cctv4.m3u8
CCTV5,http://b.zgjok.com:35455/gaoma/cctv5.m3u8
CCTV5+,http://b.zgjok.com:35455/gaoma/cctv5p.m3u8
CCTV6,http://b.zgjok.com:35455/gaoma/cctv6.m3u8
CCTV7,http://b.zgjok.com:35455/gaoma/cctv7.m3u8
CCTV8,http://b.zgjok.com:35455/gaoma/cctv8.m3u8
CCTV9,http://b.zgjok.com:35455/gaoma/cctv9.m3u8
CCTV10,http://b.zgjok.com:35455/gaoma/cctv10.m3u8
CCTV11,http://b.zgjok.com:35455/gaoma/cctv11.m3u8
CCTV12,http://b.zgjok.com:35455/gaoma/cctv12.m3u8
CCTV13,http://b.zgjok.com:35455/gaoma/cctv13.m3u8
CCTV14,http://b.zgjok.com:35455/gaoma/cctv14.m3u8
CCTV15,http://b.zgjok.com:35455/gaoma/cctv15.m3u8
CCTV16,http://b.zgjok.com:35455/gaoma/cctv16.m3u8
CCTV17,http://b.zgjok.com:35455/gaoma/cctv17.m3u8
CCTV4K,http://b.zgjok.com:35455/gaoma/cctv4k.m3u8
CCTV4K_10M,http://b.zgjok.com:35455/gaoma/cctv4k_10m.m3u8
CCTV8K_36M,http://b.zgjok.com:35455/gaoma/cctv8k_36m.m3u8
CCTV16_4K,http://b.zgjok.com:35455/gaoma/cctv4k16.m3u8
CCTV16_4K_10M,http://b.zgjok.com:35455/gaoma/cctv4k16_10m.m3u8
cgtnar,http://b.zgjok.com:35455/gaoma/cgtnar.m3u8
cgtndoc,http://b.zgjok.com:35455/gaoma/cgtndoc.m3u8
cgtnen,http://b.zgjok.com:35455/gaoma/cgtnen.m3u8
cgtnfr,http://b.zgjok.com:35455/gaoma/cgtnfr.m3u8
cgtnru,http://b.zgjok.com:35455/gaoma/cgtnru.m3u8
cgtnsp,http://b.zgjok.com:35455/gaoma/cgtnsp.m3u8
BTV-重温经典,http://b.zgjok.com:35455/bptv/10000100000000050000000003887494.m3u8
萌宠TV,http://b.zgjok.com:35455/bptv/10000100000000050000000003887495.m3u8
淘BABY,http://b.zgjok.com:35455/bptv/10000100000000050000000003887496.m3u8
淘剧场,http://b.zgjok.com:35455/bptv/10000100000000050000000003887497.m3u8
淘电影,http://b.zgjok.com:35455/bptv/10000100000000050000000003887498.m3u8
淘娱乐,http://b.zgjok.com:35455/bptv/10000100000000050000000003887499.m3u8
北京IPTV4K,http://b.zgjok.com:35455/bptv/10000100000000050000000003887500.m3u8
北京4K测试,http://b.zgjok.com:35455/bptv/10000100000000050000000004270525.m3u8
北京体育休闲,http://b.zgjok.com:35455/bptv/10000100000000050000000003870779.m3u8
北京新闻,http://b.zgjok.com:35455/bptv/10000100000000050000000003870780.m3u8
重温经典,https://gdcucc.v1.mk/gdcucc/cwjd.m3u8
CHC家庭影院,https://gdcucc.v1.mk/gdcucc/chcjtyy.m3u8
CHC动作电影,https://gdcucc.v1.mk/gdcucc/chcdzdy.m3u8
北京纪实科教8K,https://gdcucc.v1.mk/gdcucc/brtv8k.m3u8
🇨🇳卫视,#genre# 
黑龙江卫视,http://112.123.243.37:50085/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://112.123.243.37:50085/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://112.123.243.37:50085/tsfile/live/0130_2.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://112.123.243.37:50085/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://112.123.243.37:50085/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://43.129.81.169/live.ahsx.ahtv.cn/live/ahwssx.m3u8
东方卫视,http://39.164.160.249:9901/tsfile/live/0107_1.m3u8
山东卫视,http://39.164.160.249:9901/tsfile/live/0131_1.m3u8
陕西卫视,http://39.164.160.249:9901/tsfile/live/0136_1.m3u8
新疆卫视,http://39.164.160.249:9901/tsfile/live/0110_1.m3u8
河北卫视,http://39.164.160.249:9901/tsfile/live/0117_1.m3u8
🇨🇳河南地方,#genre#
巩义综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8#http://live.dxhmt.cn:9081/tv/10181-1.m3u8
焦作教育,http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8
睛彩焦作,http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8
扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8#http://live.dxhmt.cn:9081/tv/11621-1.m3u8
沈丘综合,http://tvpull.dxhmt.cn:9081/tv/11624-1.m3u8#http://live.dxhmt.cn:9081/tv/11624-1.m3u8
固始综合,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8#http://live.dxhmt.cn:9081/tv/11525-1.m3u8
商城综合,http://tvpull.dxhmt.cn:9081/tv/11524-1.m3u8#http://live.dxhmt.cn:9081/tv/11524-1.m3u8
泌阳综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8#http://live.dxhmt.cn:9081/tv/11726-1.m3u8
卫辉综合,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8#http://live.dxhmt.cn:9081/tv/10781-1.m3u8
浙江,#genre#
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
钱江,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
教科影视,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
影视娱乐,http://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8
民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
之江纪录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
内蒙古,#genre#
内蒙古蒙语,http://play1-qk.nmtv.cn/live/1686560387346365.m3u8
内蒙古文化,http://play1-qk.nmtv.cn/live/1686561065304370.m3u8
内蒙古新闻综合,http://play1-qk.nmtv.cn/live/1686560423879174.m3u8
内蒙古少儿,http://play1-qk.nmtv.cn/live/1686560464515368.m3u8
内蒙古文体娱乐,http://play1-qk.nmtv.cn/live/1686561195713372.m3u8
内蒙古农牧,http://play1-qk.nmtv.cn/live/1686561299036179.m3u8
内蒙古经济生活,http://play1-qk.nmtv.cn/live/1686562470947181.m3u8
呼和浩特新闻综合,http://play1-qk.nmtv.cn/live/1735545967595013.m3u8
包头新闻综合,http://play1-qk.nmtv.cn/live/1735546150395017.m3u8
呼伦贝尔新闻综合,http://play1-qk.nmtv.cn/live/1735546791130040.m3u8
兴安新闻综合,http://play1-qk.nmtv.cn/live/1735546886977046.m3u8
通辽新闻综合,http://play1-qk.nmtv.cn/live/1735546745882037.m3u8
赤峰新闻综合,http://play1-qk.nmtv.cn/live/1735546697341033.m3u8
锡林郭勒盟一套,http://play1-qk.nmtv.cn/live/1735546994821050.m3u8
乌兰察布新闻综合,http://play1-qk.nmtv.cn/live/1735546836103043.m3u8
鄂尔多斯新闻综合,http://play1-qk.nmtv.cn/live/1735546299241021.m3u8
巴彦淖尔新闻综合,http://play1-qk.nmtv.cn/live/1735546423467029.m3u8
乌海新闻综合,http://play1-qk.nmtv.cn/live/1735546358166026.m3u8
阿拉善新闻综合,http://play1-qk.nmtv.cn/live/1735547046115053.m3u8
内蒙新闻,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=b4373417a82ed64e52b0982a66da8df2&txTime=771E8800
内蒙经济,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=112b2c4c872de52b0f37aff6ead63ef0&txTime=771E8800
内蒙少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=a2c948908728a0733cecbe1fadea23dc&txTime=771E8800
内蒙文体,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=c7b5c515d2bb6df442492d54955329a3&txTime=771E8800
内蒙农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=4d368a175afa19737a9f5be10af24fe2&txTime=771E8800
蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=4971666599ef9411629213c9a300bf66&txTime=771EF880
蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=d9d0fd7a252ef56b515c46a2e21830f4&txTime=771E8800
呼市新闻综合,https://livestream-bt.nmtv.cn/nmtv/2331general.m3u8?txSecret=4d7342ca5cd74480526ab6d292247aff&txTime=771E8800
包头新闻综合,https://livestream-bt.nmtv.cn/nmtv/2358general.m3u8?txSecret=98390a77c143a68f0fd64bfe6e181dcb&txTime=771E8800
鄂尔多斯新闻,https://livestream-bt.nmtv.cn/nmtv/2349general.m3u8?txSecret=e44477052aba305cadeea45aaf1c674a&txTime=771E8800
巴彦淖尔新闻综合,https://livestream-bt.nmtv.cn/nmtv/2348general.m3u8?txSecret=6a4ddce077e41b976fe33619fbef2b30&txTime=771E8800
赤峰新闻综合,https://livestream-bt.nmtv.cn/nmtv/2351general.m3u8?txSecret=8857087aeec2cec44d178a18550fdb8a&txTime=771E8800
乌兰察布新闻综合,https://livestream-bt.nmtv.cn/nmtv/2354general.m3u8?txSecret=cf5f71d0000862b18f5813607b3dfd5b&txTime=771E8800
4K8K,#genre#
北京卫视4K,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/bj4k.js
//来自 高码 系列
//来自 gitv.tv 系列
CCTV4K,http://119.96.210.21/jsctcc-tvod.ks-cdn.gitv.tv/gitv_live/G_CCTV-4K-HD/index.m3u8
CCTV16_4K,http://119.96.210.21/jsctcc-tvod.ks-cdn.gitv.tv/gitv_live/G_CCTV-16-4K/G_CCTV-16-4K.m3u8
咪咕4K-1,http://b.zgjok.com:35455/itv/3000000010000005180.m3u8?cdn=FifastbLive
咪咕4K-2,http://b.zgjok.com:35455/itv/3000000010000015686.m3u8?cdn=FifastbLive
华数-4K,http://b.zgjok.com:35455/itv/6000000003000004748.m3u8?cdn=wasusyt
纯享-4K,http://b.zgjok.com:35455/itv/1000000004000011651.m3u8?cdn=ystenlive
Love Nature 4K,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
Loupe 4K,https://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8
Fashion 4K,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
//来自TOVD系列
纯享4K,http://23.106.153.213:50001/TVOD/1000000004000011651/ystenlive/index.m3u8
CCTV16 奥林匹克4K,http://23.106.153.213:50001/TVOD/5000000008000023254/bestzb/index.m3u8
SiTV欢笑剧场4K,http://23.106.153.213:50001/TVOD/5000000007000010001/bestzb/index.m3u8
华数4K,http://23.106.153.213:50001/TVOD/6000000003000004748/wasusyt/index.m3u8
华数4K,http://23.106.153.213:50001/TVOD/2000000004000000014/hnbblive/index.m3u8
AKTV,#genre#
倪珍英語新聞,http://aktv_stream.m16tv.cfd/stream/taiwan/null-1/AKTV.m3u8
National Geographic,http://aktv_stream.m16tv.cfd/stream/aktv2/nationalgeographic/AKTV.m3u8
NTV NEWS 24,http://aktv_stream.m16tv.cfd/stream/useradd1/ntvnews24/AKTV.m3u8
🇨🇳卫视,#genre#  
安徽卫视,http://111.61.208.131:9019/hls/33/index.m3u8
北京卫视,http://111.61.208.131:9019/hls/34/index.m3u8
重庆卫视,http://111.61.208.131:9019/hls/47/index.m3u8
天津卫视,http://111.61.208.131:9019/hls/35/index.m3u8
四川卫视,http://111.61.208.131:9019/hls/41/index.m3u8
江西卫视,http://111.61.208.131:9019/hls/42/index.m3u8
贵州卫视,http://111.61.208.131:9019/hls/43/index.m3u8
深圳卫视,http://111.61.208.131:9019/hls/44/index.m3u8
湖北卫视,http://111.61.208.131:9019/hls/45/index.m3u8
广西卫视,http://goo.bkpcp.top/mg/gxws
浙江卫视,http://jf.jxx2023.work:40446/tsfile/live/1068_1.m3u8
内蒙古卫视,http://jf.jxx2023.work:40446/tsfile/live/0109_1.m3u8
安徽卫视,http://jf.jxx2023.work:40446/tsfile/live/1007_1.m3u8
河南卫视,http://jf.jxx2023.work:40446/tsfile/live/0139_1.m3u8
天津卫视,http://jf.jxx2023.work:40446/tsfile/live/1081_1.m3u8
重庆卫视,http://jf.jxx2023.work:40446/tsfile/live/0142_1.m3u8
江苏卫视,http://jf.jxx2023.work:40446/tsfile/live/0127_1.m3u8
海南卫视,http://jf.jxx2023.work:40446/tsfile/live/1006_1.m3u8
宁夏卫视,http://jf.jxx2023.work:40446/tsfile/live/0112_1.m3u8
山东卫视,http://jf.jxx2023.work:40446/tsfile/live/1078_1.m3u8
湖南卫视,http://jf.jxx2023.work:40446/tsfile/live/1042_1.m3u8
湖北卫视,http://jf.jxx2023.work:40446/tsfile/live/1018_1.m3u8
东南卫视,http://jf.jxx2023.work:40446/tsfile/live/0137_1.m3u8
广西卫视,http://jf.jxx2023.work:40446/tsfile/live/0113_1.m3u8
云南卫视,http://jf.jxx2023.work:40446/tsfile/live/0119_1.m3u8
贵州卫视,http://jf.jxx2023.work:40446/tsfile/live/0120_1.m3u8
四川卫视,http://jf.jxx2023.work:40446/tsfile/live/0123_1.m3u8
江西卫视,http://jf.jxx2023.work:40446/tsfile/live/0138_1.m3u8
山西卫视,http://jf.jxx2023.work:40446/tsfile/live/0118_1.m3u8
陕西卫视,http://jf.jxx2023.work:40446/tsfile/live/0136_1.m3u8
辽宁卫视,http://jf.jxx2023.work:40446/tsfile/live/0121_1.m3u8
吉林卫视,http://jf.jxx2023.work:40446/tsfile/live/0116_1.m3u8
黑龙江卫视,http://jf.jxx2023.work:40446/tsfile/live/1084_1.m3u8
北京卫视,http://jf.jxx2023.work:40446/tsfile/live/1031_1.m3u8
北京卫视,http://148.135.93.213:81/live.php?id=北京卫视
湖南卫视,http://148.135.93.213:81/live.php?id=湖南卫视
浙江卫视,http://148.135.93.213:81/live.php?id=浙江卫视
江苏卫视,http://148.135.93.213:81/live.php?id=江苏卫视
陕西卫视,http://148.135.93.213:81/live.php?id=陕西卫视
湖北卫视,http://148.135.93.213:81/live.php?id=湖北卫视
内蒙古卫视,http://148.135.93.213:81/live.php?id=内蒙古卫视
江西卫视,http://148.135.93.213:81/live.php?id=江西卫视
东方卫视,http://148.135.93.213:81/live.php?id=东方卫视
东南卫视,http://148.135.93.213:81/live.php?id=东南卫视
吉林卫视,http://148.135.93.213:81/live.php?id=吉林卫视
四川卫视,http://148.135.93.213:81/live.php?id=四川卫视
天津卫视,http://148.135.93.213:81/live.php?id=天津卫视
安徽卫视,http://148.135.93.213:81/live.php?id=安徽卫视
山东卫视,http://148.135.93.213:81/live.php?id=山东卫视
山西卫视,http://148.135.93.213:81/live.php?id=山西卫视
广西卫视,http://148.135.93.213:81/live.php?id=广西卫视
河北卫视,http://148.135.93.213:81/live.php?id=河北卫视
河南卫视,http://148.135.93.213:81/live.php?id=河南卫视
深圳卫视,http://148.135.93.213:81/live.php?id=深圳卫视
贵州卫视,http://148.135.93.213:81/live.php?id=贵州卫视
辽宁卫视,http://148.135.93.213:81/live.php?id=辽宁卫视
重庆卫视,http://148.135.93.213:81/live.php?id=重庆卫视
黑龙江卫视,http://148.135.93.213:81/live.php?id=黑龙江卫视
海南卫视,http://148.135.93.213:81/live.php?id=海南卫视
大湾区卫视,http://148.135.93.213:81/live.php?id=大湾区卫视
西藏卫视,http://148.135.93.213:81/live.php?id=西藏卫视
北京卫视,https://tv.bfsu.edu.cn/hls/btv1hd.m3u8
东方卫视,https://tv.bfsu.edu.cn/hls/dfhd.m3u8
浙江卫视,https://tv.bfsu.edu.cn/hls/zjhd.m3u8
江苏卫视,https://tv.bfsu.edu.cn/hls/jshd.m3u8
湖南卫视,https://tv.bfsu.edu.cn/hls/hunanhd.m3u8
广东卫视,https://tv.bfsu.edu.cn/hls/gdhd.m3u8
深圳卫视,https://tv.bfsu.edu.cn/hls/szhd.m3u8
安徽卫视,https://tv.bfsu.edu.cn/hls/ahhd.m3u8
山东卫视,https://tv.bfsu.edu.cn/hls/sdhd.m3u8
辽宁卫视,https://tv.bfsu.edu.cn/hls/lnhd.m3u8
河南卫视,https://tv.bfsu.edu.cn/hls/hnhd.m3u8
江西卫视,https://tv.bfsu.edu.cn/hls/jxhd.m3u8
四川卫视,https://tv.bfsu.edu.cn/hls/schd.m3u8
重庆卫视,https://tv.bfsu.edu.cn/hls/cqhd.m3u8
贵州卫视,https://tv.bfsu.edu.cn/hls/gzhd.m3u8
湖北卫视,https://tv.bfsu.edu.cn/hls/hbhd.m3u8
广西卫视,https://tv.bfsu.edu.cn/hls/gxhd.m3u8
三沙卫视,https://tv.bfsu.edu.cn/hls/sshd.m3u8
东南卫视,https://tv.bfsu.edu.cn/hls/dnhd.m3u8
海南卫视,https://tv.bfsu.edu.cn/hls/lyhd.m3u8
陕西卫视,https://tv.bfsu.edu.cn/hls/sxhd.m3u8
吉林卫视,https://tv.bfsu.edu.cn/hls/jlhd.m3u8
黑龙江视,https://tv.bfsu.edu.cn/hls/hljhd.m3u8
内蒙古视,https://tv.bfsu.edu.cn/hls/nmtv.m3u8
山西卫视,https://tv.bfsu.edu.cn/hls/sxrtv.m3u8
河北卫视,https://tv.bfsu.edu.cn/hls/hebtv.m3u8
云南卫视,https://tv.bfsu.edu.cn/hls/yntv.m3u8
延边卫视,https://tv.bfsu.edu.cn/hls/ybtv.m3u8
厦门卫视,https://tv.bfsu.edu.cn/hls/xmtv.m3u8
宁夏卫视,https://tv.bfsu.edu.cn/hls/nxtv.m3u8
青海卫视,https://tv.bfsu.edu.cn/hls/qhtv.m3u8
新疆卫视,https://tv.bfsu.edu.cn/hls/xjtv.m3u8
甘肃卫视,https://tv.bfsu.edu.cn/hls/gstv.m3u8
西藏卫视,https://tv.bfsu.edu.cn/hls/xztv.m3u8
兵团卫视,https://tv.bfsu.edu.cn/hls/bttv.m3u8
金鹰卡通,https://tv.bfsu.edu.cn/hls/jykttv.m3u8
山东教育,https://tv.bfsu.edu.cn/hls/sdetv.m3u8
深圳卫视,http://jf.jxx2023.work:40446/tsfile/live/0126_1.m3u8
广东卫视,http://113.218.229.47:8081/tsfile/live/0125_1.m3u8
河北卫视,http://vapi.91kds.cc/live1/hetv.m3u8?id=hews&apiKey=a46d73db64b0792b90f2463d19bcc06a
河北卫视,http://121.29.191.244:8000/hls/16/index.m3u8
江西卫视,http://live.nctv.top/IQRu0r/jxtv.php?id=1
